id,title,ministry,description,category,type,state,benefits,eligibility,documents_required,amount,short_benefits,interest_rate,tenure_max,collateral_required,moratorium_months,interest_subvention,lending_partners,subsidy_percentage,subsidy_max_amount,dbt_status,vendor_empanelled,gender,age_min,age_max,income_limit,caste,residence,deadline,status,application_url,tags,applications_count,created_by,created_at,updated_at
3167a969-de3c-481a-904d-f60b005b8511,Annapurna Scheme - Detailed,Ministry of Rural Development,Annapurna Scheme provides food security to senior citizens who remain uncovered under the National Old Age Pension Scheme. Eligible beneficiaries receive 10 kg of foodgrains per month free of cost.,Social Welfare,Scheme,Central,"[""10 kg of foodgrains per month free of cost"",""Food security support for destitute senior citizens"",""Coverage for those not receiving old age pension in many implementations"",""Support through the public distribution system network""]","[""Senior citizens 65 years or above who are destitute and not covered under IGNOAPS / NSAP pension in many states"",""Who is NOT eligible: Senior citizens already receiving old age pension under NSAP in standard implementation""]","[""Aadhaar Card"",""Age proof"",""Proof of not receiving pension where required"",""Ration card related documents""]",,10 kg Free Foodgrains per Month for Destitute Senior Citizens,,,,,,,,,,,All,65,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://nsap.nic.in/ or state social welfare / food departments,"[""annapurna"",""food security"",""senior citizen"",""foodgrains"",""nsap""]",0,,2026-08-17T06:46:25.036981,2026-08-17T06:46:25.036983
80410db2-8552-4196-840b-e18aebd55b25,Sansad Adarsh Gram Yojana (SAGY) - Detailed,Ministry of Rural Development,"Sansad Adarsh Gram Yojana encourages Members of Parliament to identify and develop one village of their choice into a model village through convergence of existing schemes and community participation, focusing on holistic development.",Social Welfare,Scheme,Central,"[""Holistic development of selected villages as Adarsh Grams"",""Convergence of multiple government schemes for infrastructure, livelihoods and social development"",""Improved quality of life, education, health and sanitation in selected villages"",""Community participation and leadership by Members of Parliament"",""Demonstration effect for other villages""]","[""Villages selected by Members of Parliament under SAGY guidelines"",""Residents of the selected Adarsh Gram benefit through converged development"",""Who is NOT eligible: Villages not adopted under SAGY""]","[""N/A for individual citizens; village development plans prepared as per guidelines""]",,MP-led Model Village Development through Scheme Convergence,,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://saanjhi.gov.in/,"[""sagy"",""sansad adarsh gram"",""model village"",""mp"",""rural development""]",0,,2026-08-17T06:46:25.037003,2026-08-17T06:46:25.037005
9f3c1889-194c-45e4-902a-4789655a931f,National Rurban Mission (Shyama Prasad Mukherji Rurban Mission) - Detailed,Ministry of Rural Development,"National Rurban Mission aims to develop a cluster of villages that preserve and nurture the essence of rural community life with focus on equity and inclusiveness without compromising the facilities perceived to be essentially urban in nature, thus creating a cluster of Rurban villages.",Social Welfare,Scheme,Central,"[""Development of rural clusters with urban amenities"",""Improved infrastructure including roads, water, sanitation, electricity and digital connectivity"",""Economic activities and skill development in clusters"",""Reduction of rural-urban divide"",""Integrated cluster development plans""]","[""Selected Rurban clusters notified under the Mission"",""Residents of the clusters benefit from infrastructure and economic interventions"",""Who is NOT eligible: Areas outside notified Rurban clusters""]","[""N/A for individual citizens; cluster development as per Mission guidelines""]",,Cluster Development of Villages with Urban Amenities (Rurban),,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://rurban.gov.in/,"[""rurban"",""shyama prasad mukherji"",""cluster development"",""rural urban"",""amenities""]",0,,2026-08-17T06:46:25.037022,2026-08-17T06:46:25.037023
23001418-a950-4fab-b886-15d0626dd67e,SANKALP (Skills Acquisition and Knowledge Awareness for Livelihood Promotion) - Detailed,Ministry of Skill Development and Entrepreneurship,"SANKALP is a programme focused on strengthening institutional mechanisms for skill development, improving quality and market relevance of skill development programmes, and improving access to skill training for disadvantaged sections.",Education,Scheme,Central,"[""Strengthening of skill development institutions and systems"",""Improved quality and market relevance of training"",""Better access to skill training for women, SC/ST and other disadvantaged groups"",""Support for result-based skill development initiatives"",""Convergence with other skill and livelihood programmes""]","[""Skill development institutions, training providers and state skill missions"",""Trainees from target groups benefit through improved training quality and access"",""Who is NOT eligible: Not a direct individual cash transfer scheme""]","[""As applicable for training providers and state implementing agencies""]",,System Strengthening & Inclusive Skill Development Support,,,,,,,,,,,All,15,45,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.msde.gov.in/ or state skill development missions,"[""sankalp"",""skill development"",""livelihood"",""training quality"",""inclusive""]",0,,2026-08-17T06:46:25.037041,2026-08-17T06:46:25.037042
1fa4b986-66b2-411c-8be6-c2c2fe7fb5aa,STRIVE (Skills Strengthening for Industrial Value Enhancement) - Detailed,Ministry of Skill Development and Entrepreneurship,"STRIVE aims to improve the quality and relevance of vocational training in Industrial Training Institutes (ITIs) and apprenticeship training by incentivising reforms, industry linkage and result-based funding.",Education,Scheme,Central,"[""Upgradation and strengthening of ITIs"",""Improved industry linkage and apprenticeship opportunities"",""Result-based funding and performance incentives"",""Better quality of vocational training and employability"",""Support for dual training and modern trades""]","[""Government and selected private ITIs, state directorates and industry partners"",""Trainees at supported ITIs benefit from improved training quality"",""Who is NOT eligible: Institutions not covered under STRIVE project guidelines""]","[""As applicable for ITIs and implementing agencies""]",,ITI Upgradation & Industry-Linked Vocational Training Quality Improvement,,,,,,,,,,,All,14,40,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.msde.gov.in/ or state skill / ITI directorates,"[""strive"",""iti"",""vocational training"",""apprenticeship"",""industry linkage""]",0,,2026-08-17T06:46:25.037060,2026-08-17T06:46:25.037062
d2af2d84-3f1e-4b65-a4f6-e88101e73792,Pradhan Mantri Kaushal Vikas Yojana (PMKVY) 4.0 - Detailed,Ministry of Skill Development and Entrepreneurship,"PMKVY 4.0 is the latest phase of the flagship skill development scheme that provides free short-term skill training and certification to youth to improve employability and entrepreneurial capabilities, with greater focus on industry demand, new-age skills and recognition of prior learning.",Education,Scheme,Central,"[""Free short-term skill training and certification"",""Focus on industry-relevant and new-age skills"",""Recognition of Prior Learning (RPL) support"",""Placement and entrepreneurship facilitation"",""Digital and on-job training components in many courses""]","[""Indian youth generally in the age group 15-45 years (as per specific guidelines)"",""School/college dropouts and unemployed youth prioritised in many components"",""Who is NOT eligible: Candidates not meeting age or other eligibility criteria of the specific training programme""]","[""Aadhaar Card"",""Educational certificates if required for the course"",""Bank Account details"",""Passport size photographs""]",,Free Skill Training & Certification for Youth (PMKVY 4.0),,,,,,,,,,,All,15,45,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.pmkvyofficial.org/ or Skill India Digital Hub,"[""pmkvy"",""pmkvy 4.0"",""skill training"",""certification"",""youth"",""employability""]",0,,2026-08-17T06:46:25.037080,2026-08-17T06:46:25.037081
65e780f2-7719-414c-86dc-087e064f9dff,Employees' State Insurance Scheme (ESI) - Comprehensive,Ministry of Labour and Employment / ESIC,"Employees' State Insurance Scheme provides comprehensive social security benefits including medical care, sickness benefit, maternity benefit, disablement benefit, dependants' benefit and other benefits to employees in the organised sector and their families.",Healthcare,Scheme,Central,"[""Full medical care for employee and family"",""Sickness benefit (cash compensation during certified sickness)"",""Maternity benefit for insured women"",""Disablement benefit (temporary and permanent)"",""Dependants' benefit in case of death due to employment injury"",""Funeral expenses and other related benefits""]","[""Employees in covered factories and establishments drawing wages up to the prescribed limit"",""Family members of insured persons for medical care"",""Who is NOT eligible: Employees above the wage ceiling and establishments not covered under ESI Act""]","[""Aadhaar Card"",""ESI registration / Pehchan card"",""Employer records"",""Medical certificates for cash benefits""]",,"Medical Care + Cash Benefits (Sickness, Maternity, Disablement) for Organised Sector",,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.esic.gov.in/,"[""esi"",""esic"",""social security"",""medical care"",""sickness benefit"",""maternity""]",0,,2026-08-17T06:48:10.992558,2026-08-17T06:48:10.992609
c13c497a-d94a-4329-89ad-a63dc2534c0f,Employees' Provident Fund (EPF) / EPFO - Comprehensive,Ministry of Labour and Employment / EPFO,"Employees' Provident Fund is a mandatory savings and social security scheme for organised sector employees providing provident fund, pension and deposit-linked insurance benefits. EPFO manages the accounts and provides Universal Account Number (UAN) for portability.",Finance,Scheme,Central,"[""Provident Fund accumulation with employer and employee contributions"",""Employees' Pension Scheme benefits"",""Employees' Deposit Linked Insurance cover"",""Universal Account Number (UAN) for portability across jobs"",""Partial withdrawals and advances for specific purposes"",""Tax benefits under applicable sections""]","[""Employees of covered establishments under EPF & MP Act"",""Wage ceiling applicable for mandatory membership in many cases"",""Who is NOT eligible: Employees of non-covered establishments and those above certain thresholds for mandatory contribution""]","[""Aadhaar Card"",""UAN / PF account details"",""Bank Account details"",""KYC documents""]",,Provident Fund + Pension + Insurance for Organised Sector Employees,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.epfindia.gov.in/,"[""epf"",""epfo"",""provident fund"",""uan"",""pension"",""social security""]",0,,2026-08-17T06:48:10.992682,2026-08-17T06:48:10.992685
bfee060f-5349-41fa-89c8-651aa3982989,Varishtha Pension Bima Yojana - Detailed,Ministry of Finance / LIC,"Varishtha Pension Bima Yojana is a pension scheme for senior citizens that provides a guaranteed pension at a fixed rate for a specified period, offering financial security in old age through LIC.",Finance,Scheme,Central,"[""Guaranteed pension at a fixed rate for senior citizens"",""Lump sum investment option with regular pension payouts"",""Financial security in old age"",""Implemented through LIC"",""Tax benefits as applicable under the Income Tax Act""]","[""Senior citizens aged 60 years and above"",""As per the specific terms of the notified tranche"",""Who is NOT eligible: Persons below 60 years""]","[""Aadhaar Card"",""Age proof"",""Bank Account details"",""KYC documents for LIC policy""]",,Guaranteed Pension Scheme for Senior Citizens (via LIC),,,,,,,,,,,All,60,,,"[""General"",""OBC"",""SC"",""ST""]",Both,As per notified tranches,Active,https://licindia.in/ or LIC branches,"[""varishtha pension"",""senior citizen"",""pension"",""lic"",""guaranteed pension""]",0,,2026-08-17T06:48:10.992709,2026-08-17T06:48:10.992710
5353d260-9466-4ef9-9725-949d4199bf8c,National Career Service (NCS) Project / Model Career Centres - Detailed,Ministry of Labour and Employment,"National Career Service is a digital platform that provides a wide range of employment and career-related services including job matching, career counselling, information on skill development and access to Model Career Centres across the country.",Education,Scheme,Central,"[""Online job matching and vacancy information"",""Career counselling and guidance services"",""Information on skill development and training opportunities"",""Access to Model Career Centres for counselling and placement support"",""Registration for job seekers, employers and training providers""]","[""Job seekers, employers, training providers and counsellors"",""Open registration on the NCS portal"",""Who is NOT eligible: None for basic registration and information services""]","[""Aadhaar Card for registration"",""Educational and experience details for job matching""]",,"Digital Job Matching, Career Counselling & Model Career Centres",,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.ncs.gov.in/,"[""ncs"",""national career service"",""job matching"",""career counselling"",""employment""]",0,,2026-08-17T06:48:10.992784,2026-08-17T06:48:10.992787
dd766bf2-d397-45a1-b6c3-d99d5901057d,Pradhan Mantri Rojgar Protsahan Yojana (PMRPY) - Detailed,Ministry of Labour and Employment,"PMRPY incentivises employers to generate new employment by providing the employer's contribution to EPF for new employees for a specified period, thereby promoting formalisation of the workforce and job creation.",Business,Subsidy,Central,"[""Government pays employer's EPF contribution for new employees for a defined period"",""Encourages employers to hire more workers on formal rolls"",""Promotes formalisation of employment"",""Support for new job creation in the organised sector"",""Benefit linked to UAN and EPFO records""]","[""Establishments registered with EPFO hiring new employees meeting the scheme criteria"",""New employees with UAN and below the prescribed wage threshold in many phases"",""Who is NOT eligible: Existing employees and establishments not meeting the scheme conditions""]","[""EPFO registration"",""UAN of new employees"",""Wage and employment records""]",,EPF Employer Contribution Support for New Employment Generation,,,,,,,100.0,,true,false,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,As per scheme phase / notification,Active,https://www.epfindia.gov.in/ or PMRPY related EPFO portal,"[""pmrpy"",""employment generation"",""epf subsidy"",""formalisation"",""job creation""]",0,,2026-08-17T06:48:10.992831,2026-08-17T06:48:10.992833
3abd80fc-379d-4061-8d3a-4e235814ba53,Atal Beemit Vyakti Kalyan Yojana - Detailed,Ministry of Labour and Employment / ESIC,"Atal Beemit Vyakti Kalyan Yojana provides unemployment allowance to insured persons under ESI who have become unemployed, offering temporary financial support during the period of unemployment.",Social Welfare,Scheme,Central,"[""Unemployment allowance for a limited period to ESI insured persons who lose employment"",""Financial support during job search"",""Linked to ESI contribution history"",""Encourages formal sector participation by providing a safety net""]","[""ESI insured persons who have become unemployed and meet contribution and other conditions"",""Who is NOT eligible: Persons not covered under ESI or not meeting the unemployment and contribution criteria""]","[""ESI Pehchan card / insurance number"",""Aadhaar Card"",""Proof of unemployment / relief from employment"",""Bank Account details""]",,Unemployment Allowance for ESI Insured Persons,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.esic.gov.in/,"[""atal beemit vyakti kalyan"",""unemployment allowance"",""esi"",""social security""]",0,,2026-08-17T06:48:10.992853,2026-08-17T06:48:10.992855
79b8520c-2ac5-43e6-8dae-24a59884d7cf,Production Linked Incentive Scheme for Food Processing Industry (PLISFPI) - Detailed,Ministry of Food Processing Industries,"PLISFPI provides financial incentives to food processing companies based on incremental sales and investment to boost domestic manufacturing, increase processing capacity, create employment and enhance exports in the food processing sector.",Business,Subsidy,Central,"[""Incentive on incremental sales in eligible food processing segments"",""Support for large-scale food processing capacity creation"",""Employment generation and value addition in agriculture"",""Boost to exports of processed food products"",""Coverage of specific product segments as notified""]","[""Companies and partnerships meeting investment, sales and other eligibility criteria under PLISFPI"",""Who is NOT eligible: Entities not meeting the notified thresholds and conditions""]","[""Company incorporation documents"",""Investment and sales related proofs"",""Application as per MoFPI PLI guidelines""]",,Incentives on Incremental Sales for Food Processing Companies,,,,,,,,,true,false,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Both,As per scheme window,Active,https://www.mofpi.gov.in/ or Invest India PLI portals,"[""pli"",""food processing"",""plisfpi"",""manufacturing"",""exports""]",0,,2026-08-17T06:48:10.992870,2026-08-17T06:48:10.992871
97b9566c-fac3-4ba1-b536-597480acbaec,Operation Greens - Detailed,Ministry of Food Processing Industries,"Operation Greens aims to stabilise the supply and prices of tomato, onion and potato (TOP) and later expanded to other perishable crops by supporting integrated value chains, storage, processing and market interventions.",Agriculture,Scheme,Central,"[""Support for integrated value chain development for TOP and other perishables"",""Assistance for storage, processing and logistics infrastructure"",""Price stabilisation interventions"",""Reduction of post-harvest losses"",""Better price realisation for farmers and availability for consumers""]","[""FPOs, cooperatives, companies and other eligible entities in the TOP and notified crop value chains"",""Who is NOT eligible: Activities outside the notified crop and component guidelines""]","[""Project report"",""Entity registration documents"",""Bank Account and financials""]",,"Value Chain & Price Stabilisation Support for Tomato, Onion, Potato & Perishables",,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.mofpi.gov.in/,"[""operation greens"",""top"",""tomato onion potato"",""value chain"",""price stabilisation""]",0,,2026-08-17T06:48:10.992885,2026-08-17T06:48:10.992886
431336db-dc8f-483f-b00f-ba9dad755a78,National Tuberculosis Elimination Programme (NTEP) - Detailed,Ministry of Health and Family Welfare,"National Tuberculosis Elimination Programme (formerly RNTCP) aims to eliminate tuberculosis in India through early diagnosis, free treatment with high-quality drugs, patient support, and active case finding. It provides free diagnostics and medicines under the National TB Elimination framework.",Healthcare,Scheme,Central,"[""Free diagnosis of TB including molecular tests"",""Free anti-TB drugs under Directly Observed Treatment"",""Nutritional support (Nikshay Poshan Yojana) for TB patients"",""Active case finding and contact tracing"",""Patient support and counselling services""]","[""Any person with symptoms or diagnosis of tuberculosis"",""No income restriction for free diagnosis and treatment"",""Who is NOT eligible: None for core public TB services""]","[""Aadhaar preferred for Nikshay registration"",""Medical records / prescription""]",,"Free TB Diagnosis, Treatment & Nutritional Support",,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://tbcindia.gov.in/ or nearest TB unit / health facility,"[""ntep"",""tuberculosis"",""tb"",""nikshay"",""free treatment"",""public health""]",0,,2026-08-17T06:48:36.289430,2026-08-17T06:48:36.289444
b27037a6-9433-44ff-9c03-0b95c33db7d5,National Vector Borne Disease Control Programme (NVBDCP) - Detailed,Ministry of Health and Family Welfare,"NVBDCP is the umbrella programme for prevention and control of vector-borne diseases including malaria, dengue, chikungunya, Japanese encephalitis, kala-azar and lymphatic filariasis through surveillance, vector control, diagnosis and treatment.",Healthcare,Scheme,Central,"[""Free diagnosis and treatment of malaria and other vector-borne diseases"",""Vector control measures including insecticide-treated nets and indoor residual spray in endemic areas"",""Surveillance and outbreak response"",""Prevention of Japanese encephalitis, dengue, chikungunya and kala-azar"",""Community awareness and capacity building""]","[""All residents in endemic and non-endemic areas for prevention and treatment services"",""Who is NOT eligible: None for core public health services""]","[""Usually none for diagnosis and treatment at public facilities""]",,"Prevention & Free Treatment of Malaria, Dengue, JE & Other Vector-Borne Diseases",,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://nvbdcp.gov.in/ or local health facilities,"[""nvbdcp"",""malaria"",""dengue"",""vector borne"",""japanese encephalitis"",""kala azar""]",0,,2026-08-17T06:48:36.289469,2026-08-17T06:48:36.289471
a59414ec-8666-4071-87ba-3e2db17dc891,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN) - Comprehensive,Ministry of Agriculture and Farmers Welfare,"PM-KISAN provides income support of Rs 6,000 per year to all landholding farmer families across the country in three equal instalments of Rs 2,000 each, transferred directly into the bank accounts of beneficiaries through Direct Benefit Transfer.",Agriculture,Scheme,Central,"[""Income support of Rs 6,000 per year per eligible farmer family"",""Three equal instalments of Rs 2,000 each"",""Direct Benefit Transfer to bank accounts"",""Support for input needs and household expenses of farmers"",""Coverage of all landholding farmer families subject to exclusion criteria""]","[""All landholding farmer families with cultivable land"",""Exclusions apply for institutional landholders, higher-income professionals and certain categories as notified"",""Who is NOT eligible: Non-landholding farmers, institutional holders and excluded high-income categories""]","[""Aadhaar Card"",""Land records"",""Bank Account details (Aadhaar seeded preferred)"",""Citizenship and other declaration as required""]",6000,"Rs 6,000 per Year Income Support for Landholding Farmer Families",,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://pmkisan.gov.in/,"[""pm-kisan"",""pm kisan"",""income support"",""farmer"",""dbt"",""6000""]",0,,2026-08-17T06:50:31.643042,2026-08-17T06:50:31.643063
f338c693-8990-4542-a9f0-759dcd7fee62,Pradhan Mantri Fasal Bima Yojana (PMFBY) - Comprehensive,Ministry of Agriculture and Farmers Welfare,PMFBY provides comprehensive crop insurance coverage against non-preventable natural risks from pre-sowing to post-harvest for notified crops in notified areas. It aims to provide financial support to farmers suffering crop loss and encourage adoption of modern agricultural practices.,Agriculture,Scheme,Central,"[""Insurance cover for crop loss due to natural calamities, pests and diseases"",""Low farmer premium rates (typically 1.5% to 5% depending on crop)"",""Coverage from pre-sowing to post-harvest for notified crops"",""Timely claim settlement support"",""Encourages use of technology and modern farming practices""]","[""Farmers growing notified crops in notified areas (loanee farmers compulsory in many states; non-loanee optional)"",""Who is NOT eligible: Crops and areas not notified under the scheme for the season""]","[""Aadhaar Card"",""Land records / sowing certificate"",""Bank Account details"",""Loan documents if loanee farmer""]",,Crop Insurance against Natural Risks at Low Premium,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,As per seasonal cut-off dates,Active,https://pmfby.gov.in/ or through banks / CSCs / insurance intermediaries,"[""pmfby"",""crop insurance"",""fasal bima"",""farmer"",""risk cover""]",0,,2026-08-17T06:50:31.643123,2026-08-17T06:50:31.643126
ea0c429b-23f0-4bec-8fe6-51bba596420d,Kisan Credit Card (KCC) Scheme - Comprehensive,Ministry of Agriculture and Farmers Welfare / Ministry of Finance,"Kisan Credit Card provides farmers with timely and adequate credit for crop production, post-harvest expenses, working capital for animal husbandry and fisheries, and consumption needs through a flexible revolving credit facility.",Agriculture,Loan,Central,"[""Revolving credit facility for crop production and allied activities"",""Interest subvention benefits on short-term crop loans in many cases"",""Flexible withdrawal and repayment linked to crop cycle"",""Coverage for crop production, post-harvest, animal husbandry and fisheries working capital"",""Personal accident insurance cover linked in many implementations""]","[""Farmers (individual/joint), tenant farmers, oral lessees, sharecroppers, SHGs and JLGs of farmers"",""Who is NOT eligible: Non-farmers for the core KCC crop loan product""]","[""Aadhaar Card"",""Land records / cultivation proof"",""Identity and address proof"",""Bank Account details""]",300000,Flexible Credit Card for Crop Production & Allied Activities,7.0,12,false,0,3.0,"[""Commercial Banks"",""RRBs"",""Cooperative Banks""]",,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,Through banks / cooperative societies or https://www.nabard.org/,"[""kcc"",""kisan credit card"",""crop loan"",""farmer credit"",""interest subvention""]",0,,2026-08-17T06:50:31.643175,2026-08-17T06:50:31.643177
2c2d4a63-cbab-4fa4-b0b5-b1a36dc0a46a,National Ayush Mission (NAM) - Comprehensive,Ministry of Ayush,"National Ayush Mission promotes the AYUSH systems of medicine (Ayurveda, Yoga & Naturopathy, Unani, Siddha and Homoeopathy) through strengthening of educational institutions, quality control of drugs, medicinal plants cultivation and delivery of AYUSH services.",Healthcare,Scheme,Central,"[""Strengthening of AYUSH educational and healthcare institutions"",""Support for quality control of AYUSH drugs"",""Promotion of medicinal plants cultivation"",""Integration of AYUSH services in public health facilities"",""Increased access to AYUSH treatment options""]","[""State AYUSH departments, educational institutions, drug testing laboratories and medicinal plant stakeholders"",""Citizens benefit through expanded AYUSH services"",""Who is NOT eligible: Not a direct individual cash transfer scheme""]","[""As applicable for implementing institutions and state proposals""]",,"Promotion & Strengthening of Ayurveda, Yoga, Unani, Siddha & Homoeopathy",,,,,,,,,,,All,,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://namayush.gov.in/ or state AYUSH departments,"[""national ayush mission"",""ayush"",""ayurveda"",""yoga"",""homoeopathy"",""medicinal plants""]",0,,2026-08-17T06:50:31.643250,2026-08-17T06:50:31.643252
f2b79edd-e792-4600-a186-16222a625430,Janani Suraksha Yojana (JSY) - Comprehensive,Ministry of Health and Family Welfare,"Janani Suraksha Yojana is a safe motherhood intervention under NHM that promotes institutional delivery among pregnant women, especially from poor families, by providing cash assistance and support for delivery and post-delivery care.",Healthcare,Scheme,Central,"[""Cash assistance for institutional delivery to eligible pregnant women"",""Support for transport and delivery related expenses in many states"",""Higher assistance in low-performing states and for rural / BPL / SC-ST women"",""Promotion of antenatal care and institutional delivery"",""Reduction in maternal and neonatal mortality""]","[""Pregnant women belonging to BPL / SC / ST categories and as per state-specific guidelines (especially in LPS and HPS states)"",""Who is NOT eligible: Women not meeting the economic or category criteria in high-performing states for full cash benefit""]","[""Aadhaar Card"",""BPL / ration card or category certificate where required"",""MCP card / antenatal records"",""Bank Account details""]",2000,Cash Assistance for Institutional Delivery for Eligible Pregnant Women,,,,,,,,,,,Female,15,49,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://nhm.gov.in/ or local health facilities / ASHA,"[""jsy"",""janani suraksha"",""institutional delivery"",""maternal health"",""cash assistance""]",0,,2026-08-17T06:50:31.643280,2026-08-17T06:50:31.643282
b38ac54c-d421-47c5-b4cc-0ff072ec5386,Mission Indradhanush / Intensified Mission Indradhanush - Comprehensive,Ministry of Health and Family Welfare,"Mission Indradhanush is an intensified immunization drive to cover all children and pregnant women who are partially vaccinated or unvaccinated against vaccine-preventable diseases under the Universal Immunization Programme, with special focus on low coverage areas and left-out populations.",Healthcare,Scheme,Central,"[""Catch-up vaccination for left-out and drop-out children and pregnant women"",""Focus on hard-to-reach and low coverage areas"",""Protection against multiple vaccine-preventable diseases"",""Strengthening of routine immunization systems"",""Contribution to reduction in child mortality and morbidity""]","[""Children up to 2 years (and beyond in some drives) and pregnant women who are unvaccinated or partially vaccinated"",""Who is NOT eligible: Fully vaccinated individuals for the catch-up doses""]","[""MCP card / immunization card preferred"",""Aadhaar in many states for tracking""]",,Intensified Catch-up Immunization for Children & Pregnant Women,,,,,,,,,,,All,0,5,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing (periodic intensified drives),Active,https://nhm.gov.in/ or local health facilities / Anganwadi / ASHA,"[""mission indradhanush"",""immunization"",""vaccination"",""uie"",""child health""]",0,,2026-08-17T06:50:31.643302,2026-08-17T06:50:31.643303
a1242f28-1487-40bb-ba52-0fb63e415107,Maternity Benefit Programme / Pradhan Mantri Matru Vandana Yojana Linked Support - Detailed,Ministry of Women and Child Development,"Maternity Benefit related programmes including PMMVY provide cash incentives to pregnant and lactating women for the first living child to partially compensate wage loss and encourage health-seeking behaviour, institutional delivery and immunisation.",Healthcare,Scheme,Central,"[""Cash incentive for pregnant and lactating women (typically Rs 5,000 under PMMVY in instalments)"",""Partial wage loss compensation"",""Promotion of antenatal care, institutional delivery and immunisation"",""Improved health and nutrition outcomes for mother and child"",""Direct Benefit Transfer to bank accounts""]","[""Pregnant and lactating women for the first living child (as per PMMVY guidelines)"",""Age and other conditions as notified"",""Who is NOT eligible: Women for second or subsequent living child under the core PMMVY window in standard rules""]","[""Aadhaar Card"",""MCP card / pregnancy registration"",""Bank Account details"",""Identity and address proof""]",5000,Cash Incentive for Pregnant & Lactating Women (First Living Child),,,,,,,,,,,Female,18,50,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://pmmvy.nic.in/ or Anganwadi / health facilities,"[""pmmvy"",""maternity benefit"",""pregnant women"",""lactating"",""cash incentive""]",0,,2026-08-17T06:50:31.643392,2026-08-17T06:50:31.643395
e0cf00de-319d-4dcd-b936-f62e3c415433,National Creche Scheme - Detailed,Ministry of Women and Child Development,"National Creche Scheme provides day-care facilities for children (6 months to 6 years) of working mothers, including nutrition, sleeping facilities, health checks, immunisation and early stimulation / preschool education support.",Social Welfare,Scheme,Central,"[""Day-care facilities for children of working mothers"",""Nutrition, health check-ups and immunisation support"",""Early childhood care and preschool education components"",""Safe environment enabling women to work"",""Support for both organised and unorganised sector working mothers in many implementations""]","[""Children aged 6 months to 6 years of working mothers"",""Creches run by implementing agencies as per scheme guidelines"",""Who is NOT eligible: Children outside the age group or not of working mothers for the core service""]","[""Aadhaar of mother and child preferred"",""Proof of employment of mother in many cases"",""Age proof of child""]",,"Day-Care, Nutrition & Early Childhood Support for Children of Working Mothers",,,,,,,,,,,All,0,6,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://wcd.nic.in/ or state women & child development departments / local creches,"[""national creche"",""day care"",""working mothers"",""early childhood"",""nutrition""]",0,,2026-08-17T06:50:31.643428,2026-08-17T06:50:31.643533
